lp,doc_id,title,date,grosse_anfrage,kleine_anfrage,cap_topic,cap_subtopic
8,08/2397,Zukunftsaussichten des elektrischen Strassenverkehrs,1978-12-18,0,1,10,1098
8,08/2398,Laermbelaestigung durch den Flughafen Zuerich/Kloten,1978-12-18,0,1,7,705
8,08/2399,oel-Feuerwehr zur Bekaempfung von oel-Unfaellen auf See,1978-12-19,0,1,7,710
8,08/2452,Europapolitik,1979-01-03,1,0,19,1910
8,08/2459,"Verbesserung der Ausdildungsfoerderung fuer deutsche Studenten bei einem Studium im Ausland, insbesondere in den USA und in Kanada",1979-01-09,0,1,6,601
8,08/2494,Schutz der Kinder im Konsum- und Freizeitbereich,1979-01-23,0,1,15,1525
8,08/2500,Wettbewerbsverzerrungen im Bereich der Landwirtschaft,1979-01-23,0,1,4,401
8,08/2503,"Wirtschaftliche, soziale und kulturelle Rechte der DDR - Anwendung des am 3. Januar 1976 in Kraft getretenen Menschenrechtspakts des Vereinten Nationen -",1979-01-25,1,0,25,2503
8,08/2504,Selbstbestimmungsrecht des deutschen Volkes sowie buergerliche und politische Rechte in der DDR - Anwendung des am 23. Maerz 1976 in Kraft getretenen Menschenrechtspaktes der Vereinten Nationen -,1979-01-25,1,0,25,2503
8,08/2522,Entwicklung des Lehrstellenbedarfs,1979-01-29,0,1,5,506
8,08/2527,Risiko der Psychochirurgie,1979-01-30,0,1,3,333
8,08/2556,Europaeisches Waehrungssystem und Agrarwaehrungssystem,1979-02-08,0,1,4,401
8,08/2557,Verfolgung von NS-Verbrechen,1979-02-08,0,1,12,1210
8,08/2562,Zahlungen an die DDR und die anderen Ostblockstaaten sowie Warenaustausch mit der DDR und den anderen Ostblockstaaten in den Jahren 1970 bis 1978 einschliesslich,1979-02-09,0,1,19,1906
8,08/2563,Regelung der Beteiligung bildender Kuenstler an oeffentlichen Baumassnahmen,1979-02-12,0,1,20,2007
8,08/2572,Zahl und Alter der seit 1969 in den einstweiligen Ruhestand versetzten politischen Beamten des Bundes,1979-02-14,0,1,20,2004
8,08/2573,EG-Regionalfonds,1979-02-14,0,1,19,1910
8,08/2657,Aufklaerungsarbeit der Bundesregierung in den EG-Staaten und in Skandinavien ueber das Problem der Fernhaltung von Verfassungsfeinden vom oeffentlichen Dienst in der Bundesrepublik Deutschland,1979-03-14,0,1,2,209
8,08/2658,Krankenfuersorge fuer Empfaenger beamtenrechtlicher Versorgungsbezuege,1979-03-14,0,1,20,2004
8,08/2659,Inhaftierung von Reisenden in der DDR wegen ihnen zur Last gelegter Verkehrsverstoesse,1979-03-14,0,1,25,2503
8,08/2660,Rudolf Hess,1979-03-14,0,1,16,1619
8,08/2661,Datenschutz im Bereich der Sozialversicherung,1979-03-14,0,1,2,208
8,08/2663,Politik der Bundesregierung gegenueber den in der Bundesrepublik Deutschland lebenden auslaendischen Arbeitnehmern und ihren Familienangehoerigen,1979-03-14,0,1,2,230
8,08/2666,Erfahrungen mit dem Strafvollzugsgesetz,1979-03-14,0,1,12,1205
8,08/2671,Demokratischer Kulturbund Deutschlands (DKBD),1979-03-15,0,1,2,209
8,08/2672,Forderungen deutscher Exporteure gegenueber der tuerkischen Zentralbank,1979-03-15,0,1,19,1906
8,08/2673,Polarforschung,1979-03-15,0,1,17,1708
8,08/2676,Stand der Mineraloelbevorratung,1979-03-16,0,1,8,803
8,08/2683,Zahlungen an die Vereinten Nationen,1979-03-19,0,1,19,1926
8,08/2688,Wirtschaftliche Zusammenarbeit der Bundesrepublik Deutschland mit Laendern der Dritten Welt auf dem Gebiet des Informationswesens,1979-03-20,0,1,19,1901
8,08/2693,Hochschulwechsel der deutschen Studenten,1979-03-21,0,1,6,601
8,08/2694,Multilaterale Entwicklungshilfe in den Bereichen Ernaehrung und Landwirtschaft,1979-03-21,0,1,19,1901
8,08/2700,Anerkennung des Reifezeugnisses von Schulen in der Bundesrepublik Deutschland fuer die Hochschulzulassung in der Schweiz und in oesterreich,1979-03-23,0,1,6,601
8,08/2701,Winterschaeden an Strassen,1979-03-23,0,1,10,1002
8,08/2702,Berlinfahrten von Schulklassen,1979-03-23,0,1,6,607
8,08/2711,Neuere Glaubens- und Weltanschauungsgemeinschaften (sogenannte Jugendsekten),1979-03-29,0,1,2,207
8,08/2720,Verwendung der Waehrungsreserven der Bundesbank fuer Rohstofflager der Bundesregierung,1979-03-30,0,1,1,104
8,08/2724,Kinderbetreuungsbetrag,1979-04-02,0,1,13,1308
8,08/2725,"Beratungswesen des Bundesministeriums fuer Forschung und Technologie insbesondere am Beispiel des Programms ""Humanisierung des Arbeitslebens""",1979-04-02,0,1,20,2002
8,08/2732,EWG/EFTA-Ursprungsregelung,1979-04-02,0,1,18,1807
8,08/2736,Sozialversicherungsrechtliche und finanzielle Probleme durch Streik und Aussperrung,1979-04-04,0,1,5,504
8,08/2741,Verschaerfung der Sicherheitsueberpruefung und Neufassung der Verschlusssachenanweisung,1979-04-06,0,1,2,209
8,08/2747,Schuldenstand und Schuldenstruktur des Bundes,1979-04-09,0,1,1,105
8,08/2748,"Zur Sicherung von Freiheit, Stabilitaet, Frieden und Entwicklung in Afrika",1979-04-11,1,0,19,1911
8,08/2749,Einfuehrung der digitalen Fernwahltechnik anstelle der analogen Fernwahltechnik bei der Deutschen Bundespost,1979-04-11,0,1,17,1706
8,08/2750,Berufsausbildungsplaetze bei der Bundeswehr,1979-04-11,0,1,16,1616
8,08/2755,Leistungssportfoerderung und Dopingmissbrauch in der DDR,1979-04-18,0,1,15,1526
8,08/2756,Betrieb nicht genehmigter Funkanlagen,1979-04-18,0,1,17,1706
8,08/2770,Chlor im Wasser,1979-04-25,0,1,7,701
8,08/2773,Zentrale Erfassungsstelle der Landesjustizverwaltungen in Salzgitter,1979-04-25,0,1,25,2503
8,08/2783,Situation auf dem Haeute- und Ledermarkt,1979-04-27,0,1,18,1802
8,08/2784,Asylangelegenheiten und Auslaenderwesen,1979-04-27,0,1,2,230
8,08/2785,Einsatz ziviler Lehrkraefte an den Schulen der Bundeswehr,1979-04-27,0,1,16,1616
8,08/2803,Zeitbudget der Hochschullehrer,1979-05-04,0,1,6,601
8,08/2818,Situation und Zukunftsaussichten der Kraftwerksindustrie in der Bundesrepublik Deutschland,1979-05-09,0,1,8,800
8,08/2819,Situation und Zukunftsaussichten der mittelstaendischen Zulieferer der Kraftwerksindustrie in der Bundesrepublik Deutschland,1979-05-09,0,1,15,1521
8,08/2820,Rationellere Energieverwendung und waermedaemmende Massnahmen bei Gebaeuden der oeffentlichen Hand,1979-05-09,0,1,8,807
8,08/2832,Verwaltungshilfe der Bundesregierung,1979-05-09,0,1,19,1901
8,08/2833,Fortentwicklung des Besoldungsrechts,1979-05-09,0,1,20,2004
8,08/2842,Entwicklung und Nutzung eines Direkt-Fernseh-Satelliten (TV-Sat),1979-05-11,0,1,17,1704
8,08/2843,Bundesarchiv Koblenz,1979-05-11,0,1,6,607
8,08/2856,Fernunterricht im Bereich der beruflichen Bildung,1979-05-15,0,1,6,604
8,08/2862,Wahlen in Rhodesien/Zimbabwe,1979-05-16,0,1,19,1911
8,08/2905,Risiken bei der Verwendung von Strahlen,1979-05-30,0,1,3,399
8,08/2906,Sicherstellung der gesundheitlichen Versorgung im Spannungs- und Verteidigungsfall,1979-05-30,0,1,16,1615
8,08/2916,Dienstpostenbewertung und Zuordnung der Funktionen zu den aemtern,1979-05-31,0,1,20,2004
8,08/2917,Gutachten ueber den Werkverkehr im Auftrag des Bundesministers fuer Verkehr,1979-05-31,0,1,10,1000
8,08/2932,Auswirkungen des § 26 des Urheberrechtsgesetzes,1979-06-01,0,1,15,1522
8,08/2957,Verbraucherschutz im Versicherungsbereich,1979-06-12,0,1,15,1505
8,08/2977,Verbraucherschutz in den Bereichen Geld und Kredit,1979-06-19,0,1,15,1504
8,08/2993,Situation der Gehoerlosen und Schwerhoerigen,1979-06-21,0,1,13,1304
8,08/3007,Erstinnovationsfoerderungsprogramm,1979-06-25,0,1,17,1798
8,08/3043,Verbraucherinformation,1979-07-03,0,1,15,1525
8,08/3044,Wohnungspolitik als Eigentumspolitik,1979-07-03,0,1,14,1400
8,08/3051,Verschmutzung der Werra und Weser durch Kaliabwaesser aus der DDR,1979-07-10,0,1,7,710
8,08/3053,"Forschung und Entwicklung auf dem Gebiet ""Technische Kommunikation/Informationstechnik""",1979-07-11,0,1,17,1709
8,08/3061,Tendenzen zum Protektionismus im internationalen Verkehr,1979-07-12,1,0,18,1802
8,08/3062,Standort des Polarforschungsinstituts,1979-07-12,0,1,17,1708
8,08/3063,Endgueltiger Ausbau der Autobahn Bad Hersfeld - Eisenach,1979-07-12,0,1,10,1002
8,08/3066,Sicherung der Treibstoffversorgung des gewerblichen Verkehrs,1979-07-16,0,1,8,803
8,08/3069,Grundprobleme der Bevoelkerungsentwicklung in der Bundesrepublik Deutschland,1979-07-18,1,0,1,100
8,08/3070,Gewerkschaftspolitik der DKP und ihr zugehoeriger Gruppen,1979-07-19,0,1,2,209
8,08/3075,Ausbildungsregelung fuer behinderte Jugendliche,1979-07-25,0,1,5,506
8,08/3079,Programm fuer Zukunftsinvestitionen,1979-07-27,0,1,1,108
8,08/3086,Unfaelle von Kindern und Jugendlichen im Strassenverkehr,1979-08-01,0,1,10,1000
8,08/3087,Situation der medizinisch-klinischen Forschung,1979-08-01,0,1,3,398
8,08/3093,Einkommensteuerliche Behandlung von ehrenamtlichen Helfern der freiwilligen Dienste,1979-08-06,0,1,1,107
8,08/3094,Politische Bedeutung und gegenwaertiger Stand der deutschen Forschung gegenueber dem Nahen und Mittleren Osten,1979-08-06,0,1,6,601
8,08/3095,Deutsche Entwicklungshilfe in internationalen Institutionen,1979-08-07,1,0,19,1901
8,08/3096,Errichtung von Grossanlagen fuer die Verfluessigung und Vergasung von Kohle,1979-08-08,0,1,8,805
8,08/3102,Subventionspolitik der Bundesregierung,1979-08-09,1,0,15,1500
8,08/3106,Kohleveredlung,1979-08-10,0,1,8,805
8,08/3111,Initiativen der Bundesregierung zur aechtung und Abschaffung der Todesstrafe,1979-08-10,0,1,19,1925
8,08/3112,"Buergerbeteiligung bei Stadtentwicklung, Stadtsanierung und Bauplanung",1979-08-13,0,1,2,200
8,08/3123,Forschungsfoerderung kleiner und mittlerer Unternehmen,1979-08-21,0,1,17,1700
8,08/3124,Biotechnologie,1979-08-21,0,1,17,1700
8,08/3130,Regelung der Beteiligung bildender Kuenstler an oeffentlichen Baumassnahmen,1979-08-22,0,1,6,609
8,08/3141,Weltwissenschaftskonferenz der UNO,1979-08-31,0,1,19,1926
8,08/3146,oertliche Luftaufsicht und Flugsicherung auf den Verkehrslandeplaetzen,1979-08-31,0,1,10,1003
8,08/3154,Veraenderte Anforderungen der Rechtsprechung des Bundesgerichtshofs an die notarielle Beurkundung von Grundstuecksvertraegen,1979-09-05,0,1,15,1525
8,08/3155,Entgiftung von Autoabgasen,1979-09-05,0,1,7,705
8,08/3159,Informations-/Kommunikationstechnologie,1979-09-07,0,1,17,1709
8,08/3160,"Programme zur Foerderung von technischer Kommunikation, Datenverarbeitung und Informationstechnik",1979-09-07,0,1,17,1709
8,08/3182,Europaeische Ferienordnung,1979-09-19,0,1,15,1599
8,08/3183,Aufkaeufe privater Unternehmen durch Bundesunternehmen,1979-09-19,0,1,15,1520
8,08/3184,Europaeisches Waehrungssystem und deutsche Agrarpreise,1979-09-19,0,1,4,401
8,08/3185,Sommerzeit ab 1980,1979-09-19,0,1,15,1599
8,08/3202,Sport fuer Buerger im hoeheren Lebensalter,1979-09-26,0,1,13,1305
8,08/3213,Entwicklungspolitik und Entwicklungshilfe fuer das Siedlungs- und Wohnungswesen,1979-09-27,0,1,19,1901
8,08/3214,Schutz der freiheitlichen demokratischen Grundordnung und die Berichterstattung der Bundesregierung ueber den Verfassungsschutz,1979-09-27,1,0,2,200
8,08/3233,"Arbeit der ""Transparenzkommission"" fuer Arzneimittel",1979-10-04,0,1,3,321
8,08/3251,Finanznachrichten des Bundesministeriums der Finanzen vom 25. September 1979,1979-10-10,0,1,20,2011
8,08/3266,Teilzeitarbeitsmarkt und frueherer Rentenbezug; Auswirkungen des Bundessozialgerichtsurteils vom 10. Dezember 1976,1979-10-16,0,1,13,1303
8,08/3272,Bekaempfung der Rauschgiftkriminalitaet,1979-10-17,0,1,12,1203
8,08/3279,Umweltpolitik,1979-10-18,1,0,7,700
8,08/3281,Beitrag der Kernenergie zur Sicherung der Energieversorgung,1979-10-18,1,0,8,801
8,08/3282,"""ueblichkeit"" der betrieblichen Altersversorgung bei mitarbeitenden Ehegatten",1979-10-18,0,1,5,503
8,08/3283,Heimatferne bzw. heimatnahe Einberufung von Grundwehrdienst leistenden Soldaten bzw. zum ueberregionalen Ausgleich bei der Einberufung zum Grundwehrdienst,1979-10-18,0,1,16,1608
8,08/3289,Wohnraumsituation der Studenten,1979-10-22,0,1,14,1406
8,08/3290,Beteiligung des Bundes an der Finanzierung des Neubaus des Klinikums Aachen,1979-10-22,0,1,20,2002
8,08/3303,"Bessere Verkehrsbedingungen fuer das Verkehrsmittel ""Fahrrad""",1979-10-30,0,1,10,1002
8,08/3304,Verbesserung der Bausparfoerderung,1979-10-30,0,1,15,1504
8,08/3370,Entwicklung der Kommunikationstechniken und Beschluss der Bundesregierung vom 26. September 1979,1979-11-15,1,0,2,207
8,08/3401,Kapitalzufuehrungen an Bundesbeteiligungen,1979-11-16,0,1,20,2002
8,08/3407,"Gesetz ueber die Ausuebung der Berufe des Masseurs, des Masseurs und medizinischen Bademeisters und des Krankengymnasten",1979-11-19,0,1,3,325
8,08/3425,Lage der wissenschaftlichen Buchverlage,1979-11-20,0,1,15,1500
8,08/3426,Arbeitsmarktpolitisches Programm der Bundesregierung fuer Regionen mit besonderen Beschaeftigungsproblemen,1979-11-26,0,1,5,500
8,08/3427,Ausgleich von Rentenreform-Schaeden im oeffentlichen Dienst,1979-11-26,0,1,20,2004
8,08/3455,Foerderung von Auslandshandelskammern und von Auslandsmessen,1979-11-30,0,1,18,1803
8,08/3467,Rettungswesen,1979-12-06,0,1,3,300
8,08/3476,Humanisierung des Arbeitslebens,1979-12-11,1,0,5,500
8,08/3477,Sport fuer behinderte Mitbuerger,1979-12-11,0,1,13,1305
8,08/3478,Auswirkung gesetzgeberischer Massnahmen zur Bekaempfung des Terrorismus,1979-12-11,0,1,12,1205
8,08/3481,Staatliche Forschungsfoerderung fuer kleine und mittlere Unternehmen in der Bundesrepublik Deutschland,1979-12-11,0,1,17,1700
8,08/3514,Bahnpolizei,1979-12-17,0,1,12,1201
8,08/3526,Durchfuehrung von Disziplinarmassnahmen gegen aktive DKP- oder NPD-Mitglieder im Bereich der Bundesregierung,1979-12-20,0,1,2,209
8,08/3545,Bekaempfung des Fluglaerms,1980-01-03,0,1,7,705
8,08/3560,Erhoehung von Studiengebuehren in England fuer auslaendische Studenten,1980-01-16,0,1,6,601
8,08/3575,"Probleme der Strukturschwaeche, Arbeitsplatzentwicklung, Energiesicherung, der Wohn- und Wohnumwelt und Zukunftsentwicklung im Ruhrgebiet",1980-01-18,1,0,1,108
8,08/3576,Menschengerechte Gestaltung der Arbeitsbedingungen,1980-01-18,1,0,17,1705
8,08/3593,Technologien fuer Entwicklungslaender,1980-01-22,0,1,17,1705
8,08/3600,Verhaeltnisse am europaeischen und deutschen Apfelmarkt,1980-01-24,0,1,4,401
8,08/3617,Mindesthaltbarkeitsdatum fuer Bier nach der EG-Lebensmittelkennzeichnungsrichtlinie,1980-01-25,0,1,4,403
8,08/3618,"Zusammenarbeit von Nachrichtendiensten mit dem Magazin ""Stern""",1980-01-25,0,1,16,1603
8,08/3619,Tarife von Bundesbahn und Bundespost fuer Schuelerzeitfahrkarten in Bayern,1980-01-25,0,1,10,1001
8,08/3626,Wirtschaftliche Lage der deutschen Zirkusunternehmen,1980-01-30,0,1,15,1500
8,08/3627,Durchfuehrung von Tierversuchen bei Arzneimitteln und Chemikalien,1980-01-30,0,1,7,709
8,08/3631,Politische Situation an den Hochschulen der Bundesrepublik Deutschland einschliesslich Berlin (West),1980-01-31,0,1,6,601
8,08/3632,Berufsausbildungsabgabe,1980-01-31,0,1,5,506
8,08/3634,oeffentliche Verschuldung in der Bundesrepublik Deutschland,1980-02-04,0,1,1,105
8,08/3668,Massnahmen und Hilfen des Bundes zur Erleichterung des Marktzugangs fuer die deutsche Exportwirtschaft,1980-02-13,0,1,18,1803
8,08/3669,Zur Situation und Weiterentwicklung der beruflichen Bildung,1980-02-13,0,1,5,506
8,08/3675,Foerderung des experimentellen Wohnungs- und Staedtebaus,1980-02-14,0,1,14,1401
8,08/3676,Zahlungen an die DDR und die anderen Ostblockstaaten sowie Warenaustausch mit der DDR und den anderen Ostblockstaaten in den Jahren 1970 bis 1979 einschliesslich,1980-02-14,0,1,19,1906
8,08/3677,Eigenkapitalhilfeprogramm der Bundesregierung,1980-02-14,0,1,15,1521
8,08/3678,Privatisierung von Planungsaufgaben der oeffentlichen Hand,1980-02-14,0,1,20,2002
8,08/3680,Entwicklung der Ausgaben und Einnahmen des Staates im Verhaeltnis zum Bruttosozialprodukt,1980-02-15,0,1,1,105
8,08/3681,Asylverfahren und Unterbringung der Asylbewerber,1980-02-15,0,1,2,230
8,08/3682,Befoerderungsstau im gehobenen nichttechnischen Betriebs- und Verwaltungsdienst der Deutschen Bundespost und in der Bundeszollverwaltung,1980-02-19,0,1,20,2004
8,08/3732,Foerderung von Forschung und Entwicklung auf dem Gebiet der photoelektrischen und photochemischen Umwandlung der Solarenergie,1980-02-28,0,1,8,898
8,08/3741,Verstaerkte internationale Zusammenarbeit zur Rauschgiftbekaempfung in den Erzeugerlaendern,1980-03-03,0,1,12,1203
8,08/3742,aeusserungen von Bundesfinanzminister Matthoefer ueber Ausgabenkuerzungen und Einnahmeerhoehungen fuer 1981,1980-03-03,0,1,1,105
8,08/3753,Asylrecht,1980-03-05,1,0,2,230
8,08/3761,III. VN-Seerechtskonferenz,1980-03-05,0,1,19,1902
8,08/3762,Kuestenautobahn,1980-03-05,0,1,10,1002
8,08/3777,Sicherheitsstandard von Kernkraftwerken in der DDR und in der Tschechoslowakei,1980-03-07,0,1,8,801
8,08/3778,Kohle und Kernenergie,1980-03-07,0,1,8,800
8,08/3779,oertliche Versorgungskonzepte,1980-03-07,0,1,8,807
8,08/3780,Energieersparnis,1980-03-07,0,1,8,807
8,08/3781,Neue (regenerative) Energiequellen,1980-03-07,0,1,8,806
8,08/3797,Gehaelter der Bediensteten der Europaeischen Gemeinschaften,1980-03-17,0,1,20,2004
8,08/3821,Zum reformierten § 218 des Strafgesetzbuches,1980-03-19,1,0,12,1210
8,08/3841,Beitrag der Bundesregierung zur Staerkung des Bewusstseins von der Einheit der Deutschen Nation in Unterricht und Bildung,1980-03-20,1,0,2,200
8,08/3846,Gutachten und Studien im Auftrag der Bundesregierung,1980-03-24,0,1,20,2007
8,08/3862,Privatisierung von Bundesbeteiligungen,1980-03-25,0,1,1,108
8,08/3878,"DKP-beeinflusste ""Freundschaftsgesellschaften""",1980-03-31,0,1,2,207
8,08/3884,Haushaltsmehrbelastungen des Bundes im Jahre 1980 und in den Folgejahren,1980-04-02,0,1,1,105
8,08/3885,Aufwand oeffentlicher Finanzmittel fuer Schulversuche mit Integrierten Gesamtschulen seit 1969,1980-04-02,0,1,6,602
8,08/3894,Kreditaufnahme des Bundes im Ausland,1980-04-09,0,1,1,105
8,08/3896,aeusserungen von Bundesfinanzminister Matthoefer ueber Streichungen und ueberpruefung von Subventionen,1980-04-10,0,1,8,800
8,08/3945,Schutz des ungeborenen Lebens und Hilfen in Schwangerschaftskonfliktsituationen,1980-04-24,1,0,3,332
8,08/3946,Besuch von Regierungsvertretern bei Unternehmen mit Beteiligung des Bundes,1980-04-24,0,1,20,2012
8,08/3959,"Zusammenarbeit von Nachrichtendiensten mit dem Magazin ""Stern""",1980-04-28,0,1,2,207
8,08/3962,Zuwendungen aus dem Einzelplan 31 des Bundesministeriums fuer Bildung und Wissenschaft an im Bereich der Schule taetige Verbaende,1980-04-29,0,1,6,600
8,08/3969,Fluor-Kohlenstoffe in der Umwelt,1980-05-05,0,1,7,705
8,08/3977,Kapazitaetsgrenzen der Deutschen Bundesbahn,1980-05-07,0,1,10,1005
8,08/4000,Auswirkungen der Vorschriften des Ersten Gesetzes zur Reform des Strafrechts ueber den Ersatz kurzer Freiheitsstrafen durch andere Strafen und Massregeln,1980-05-13,0,1,12,1210
8,08/4001,Wachgestellung in den Ausbildungsabteilungen des Bundesgrenzschutzes (BGS),1980-05-13,0,1,12,1201
8,08/4025,Zahnmedizinische Versorgung der Bundeswehr,1980-05-16,0,1,16,1608
8,08/4126,Asylverfahren und Unterbringung der Asylbewerber,1980-05-27,1,0,2,230
8,08/4179,Wuerdigung des 25.Jahrestages des Deutschlandvertrages,1980-06-12,0,1,25,2500
8,08/4197,Kernbrennstoff Thorium,1980-06-13,0,1,8,801
8,08/4198,Wiederaufarbeitungsanlage fuer Kernbrennstoffe in Hessen,1980-06-13,0,1,8,801
8,08/4208,Sportmedizinische Betreuung im Breiten- und Freizeitsport,1980-06-16,0,1,3,336
8,08/4209,Die zukuenftige Weiterentwicklung des Entspannungsprozesses auf der Grundlage der Schlussakte der Konferenz ueber Sicherheit und Zusammenarbeit in Europa,1980-06-16,1,0,19,1900
8,08/4211,DKP und DDR-Touristik,1980-06-16,0,1,25,2599
8,08/4231,Verbesserung der Studienbedingungen koerperbehinderter Studenten,1980-06-17,0,1,6,606
8,08/4232,Personalprobleme in der Krankenpflege,1980-06-17,0,1,3,325
8,08/4233,Probleme des Wechselschichtdienstes im oeffentlichen Dienst,1980-06-18,0,1,20,2004
8,08/4237,"""Buergerdialog Kernenergie""",1980-06-18,0,1,20,2002
8,08/4238,Forschungsfoerderung im Programmbereich Humanisierung des Arbeitslebens (HdA),1980-06-18,0,1,17,1798
8,08/4312,Entwicklung der Leistungsbilanz der Bundesrepublik Deutschland,1980-06-25,0,1,18,1806
8,08/4314,Zur Situation der Gesamtschule,1980-06-25,0,1,6,602
8,08/4315,Zum Bildungsfoederalismus,1980-06-25,0,1,6,600
8,08/4338,Behinderte und Tourismus,1980-06-27,0,1,2,205
8,08/4348,Truppenuebungsplatzrandgemeinden,1980-06-30,0,1,16,1611
8,08/4389,"Informationsaustausch mit Nachbarlaendern der Bundesrepublik Deutschland ueber Stoerfaelle technischer Einrichtungen, die grenzueberschreitende Auswirkungen haben koennen und besondere Schutzvorkehrungen erfordern",1980-07-07,0,1,8,801
8,08/4392,Fragen zur Entwicklung des Hochschulbereichs,1980-07-08,1,0,6,601
8,08/4393,Energiesparen und alternative Energien,1980-07-09,0,1,8,800
8,08/4397,Weitere Foerderung des Studentenwohnraumbaus,1980-07-10,0,1,14,1406
